step,examples,loss,train_seconds,elapsed_seconds,sample_index_hash
76,304,0.7916924953460693,6.79220558074303,6.7930480419890955,9eef364465c0dc9a471cf6999493a30dbe52c709d5e7d81f3fc37e889c68191b
77,308,0.7931780815124512,6.880011455737986,6.880863250000402,4c86a7981b1fdbf3ec04a0414ac2090f1faa5cfa07b2c6e0af2efa4bc16a3980
78,312,0.861453115940094,6.968224871670827,6.969086708966643,ea6c1909024b84d694f7b1939646be739bcb81143d3f4e43ecb1c3150a5e4c46
79,316,0.7377815842628479,7.055933954659849,7.056805417058058,4d75367f26bc91960c8fc12c2c954242a3db505be43bf91a183256b7281fe570
80,320,0.7819549441337585,7.145256371702999,7.14613858400844,0906a630da53ecbcdc103bad6e37246b9416fff70e737ae21a6054ad8da45a5b
81,324,0.8103818297386169,7.237772121676244,7.238663958967663,7ed33d8c91bd6b2e5910724a018d8e689a865555df0e6ebf15460ec20e7e7150
82,328,0.6630679368972778,7.336970954667777,7.337872875039466,1ad429ce55895ee56ae2a60128920d394d1809edd819457ba99a813b98192e3f
83,332,0.8536396622657776,7.42629466264043,7.42720958404243,8467dadf9609bafc16800dc34d072ece1519a11fe08103c402dcf5637186785b
84,336,0.6308333873748779,7.515735662658699,7.5166634999914095,d40011ac2c6ce1c8cfc7066e08e3b16a1cd844f09ff03b87841c0a86d8730aa5
85,340,0.6362510919570923,7.604637870681472,7.605576334055513,1430c581d9408f0c65fb086927b6d59e1693dbf24e6cb5fb5358ccb32e3a5b94
86,344,0.8483045101165771,7.693409328698181,7.694357709027827,0fa0b6fa85a482c413d8e98f8928d92f5a2ce99c5066e8777c9ba050458bbd82
87,348,0.6171631217002869,7.781443453626707,7.782401834032498,539953b5a70290744557fcdf171c4ee4353e8e25a8026cc14ef49561e072eabc
88,352,0.6307000517845154,7.8718250365927815,7.872794000082649,0b2f9c13701ebf774d0e7c065bce079233b64d0c36912a52b541031ee72097a8
89,356,0.5096948742866516,7.96073961968068,7.961717708967626,4a8f81368d41acceb87f4f797df5af7fcccecad5df9b2cafdcc71357fa149c2b
90,360,0.5407317876815796,8.049811494653113,8.050796834053472,64be2d0ccf33daa67d126c429f201cd60f32ce39fba595c93b2f082534674b79
91,364,0.7319155931472778,8.137728744652122,8.138723834068514,e45c1493025bf87985c3e6b312b3d310a47e2b397b71b4c07c74da2c625377a8
92,368,0.6044723987579346,8.224597453605384,8.225603834027424,053853049247d53fee5494089499a3a90e4a04119e2d3ee6329b0b8c28988687
93,372,0.6597731113433838,8.320893537602387,8.32190945907496,e43f8bf1ed83dfe0daf7923cc63941e6627aadfa42a344af2d6b3146a1f8967a
94,376,0.6043704152107239,8.408863203600049,8.409891917021014,113807df1b9963b1778e37dce6243f12c7383360d9027b103d8f7f8fd9dd84b3
95,380,0.7840920090675354,8.495595203596167,8.496632916969247,20da8a770788d07f38109e3cd57cc296422aad8eb7377e9838acea1fd34e3764
96,384,0.5328937768936157,8.58503116259817,8.586077874992043,91aecf632987942ad3613f78b278528e266b4024a7bd4185f6ff25d76250bf1f
97,388,0.5422216653823853,8.671935495571233,8.672993500018492,4408f9d56cc0510c46d0a19e5cbe0111b5d7b96186f5de382ce66206ce8c115b
98,392,0.5533491969108582,8.76078957959544,8.761858709040098,a598cbd0bb796491b8dfdf0bdaeefe448a1ca2082b7cbd25391213528ee8b7f9
99,396,0.5310772657394409,8.852051162510179,8.853129583992995,8725cf9cca9a7ed406d93f737cb6cc76efa16534c7d7c0202f9716037ef90345
100,400,0.5699989795684814,8.939261537510902,8.94034862506669,3b5ebb8330060d0e29e4300e8d8b691277d265bb7f624b72d564732a98ccbd8f
101,404,0.5137305855751038,9.029230120475404,9.030327334068716,9d656f6473629a3081c9a73ba7516f88804a8a52ad64dfb269906873920e3332
102,408,0.45362570881843567,9.118202162557282,9.119308458990417,005f76ffc5117910ef533c39d62ff9ad0386c9d4b717326835837c1a276eb568
103,412,0.5053808093070984,9.20817774545867,9.209293417050503,3f671443c3ac37a3e241095e74a95fad1a8e8b840a6e69e40dfe08e88cb11e93
104,416,0.434745728969574,9.301168328383937,9.302295209025033,b7251da993c191e9bdc1b35062c51cb88d54115741ec976b0d014c732f3b83fe
105,420,0.7558250427246094,9.396572953439318,9.397712667007,88743f8aee55fedbab900d54a9bc38bb1288cde1b623d367eeef2ad6f91fa79d
